County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,FMNP,Latitude,Longitude,Location Points
Richmond,Saint George Greenmarket,"Theater Parking Lot,St. Mark's, at Hyatt Sts.",St Marks Pl and Hyatt St,Staten Island,NY,10301,Chelsea Whittaker,2127887476,http://www.grownyc.org,Saturday  8am - 2pm,May 4 - November 23,Y,40.64159,-74.07791,"St Marks Pl and Hyatt St
(40.64159, -74.07791)"
Richmond,Staten Island Mall Greenmarket,"Richmond Ave. entrance,inside parking lot",2655 Richmond Ave,Staten Island,NY,10314,Chelsea Whittaker,2127887476,http://www.grownyc.org,Saturday  8am - 3pm,June 15 - November 23,Y,40.58091,-74.16911,"2655 Richmond Ave
(40.58091, -74.16911)"
Rockland,Haverstraw Farmers' Market,"40 New Main St.,in front of Village Hall",New Main St and Maple Ave,Haverstraw,NY,10927,Alexandria Evans,6463394746,,Sunday  9am-1pm,June 9 - October 27,Y,41.19639,-73.96645,"New Main St and Maple Ave
(41.19639, -73.96645)"
Rockland,Nyack Farmers' Market,"Municipal parking lot, Main St. & Franklin Ave.(Winter - Nyack Center)",Main St and Franklin St,Nyack,NY,10960,Pam Moskowitz,8454943408,http://www.nyackchamber.org,Thursday  8am-2pm(Winter - starts TBD),May 9 - November 21,Y,41.09154,-73.92161,"Main St and Franklin St
(41.09154, -73.92161)"
Rockland,Piermont Farmers' Market,"M & T Bank lot, Ash St. & Piermont Ave.",Ash St and Piermont Ave,Piermont,NY,10968,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Sunday  9:30am-3pm,May 26 - November 24,Y,41.04137,-73.9164,"Ash St and Piermont Ave
(41.04137, -73.9164)"
Rockland,Spring Valley Farmers' Market,"Memorial Park, One Veterans Drive",Memorial Park,Spring Valley,NY,10977,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Wed  8:30am-3pm,June 12 - November 20,Y,41.11506,-74.0425,"Memorial Park
(41.11506, -74.0425)"
Rockland,Suffern Farmers' Market,"Commuter parking lot A, Orange Ave.(Indoor - Suffern Community Center)",Orange Ave and Wayne Ave,Suffern,NY,10901,Alexandria Evans,6463394746,,"Saturday  8:30am-1pm(Dec-May, twice monthly, 9 - 2)",Year-round,Y,41.11713,-74.1549,"Orange Ave and Wayne Ave
(41.11713, -74.1549)"
Rockland,West Haverstraw Farmers' Market,"Village Hall parking lot,130 Samsondale Ave.",130 Samsondale Avenue,West Haverstraw,NY,10993,Catherine Kopf,8459472800,http://www.westhaverstraw.org,Thursday  8am-12 Noon,June 27 - October 10,Y,41.20349,-73.97336,"130 Samsondale Avenue
(41.20349, -73.97336)"
Saratoga,Ballston Spa Farmers' Market,"Wiswall Park, Front & Low Sts.",Front St and Low St,Ballston Spa,NY,12020,Ellen Mottola,5188852772,http://www.ballston.org,Thursday  3pm  - 6pmSaturday 9am - 12pm,June 13 - September 28,Y,43.00256,-73.84964,"Front St and Low St
(43.00256, -73.84964)"
Saratoga,Burnt Hills Farmers' Market,"Route 50 & Lakehill Road,Burnt Hills, NY  (772 Rte 50)",772 Saratoga Rd,Burnt Hills,NY,12027,Gaynell Bliss,5183993488,,Saturday  9am-1pm,May 11 - October 12,Y,42.90479,-73.90284,"772 Saratoga Rd
(42.90479, -73.90284)"
Saratoga,Clifton Park/Saratoga Farmers' Market,"St. George's Church,912 Rt. 146 at Maxwell Drive",912 State Route 146,Clifton Park,NY,12065,Justine Denison,5186642510,http://www.saratogafarmersmarket.com,Thursday  2pm-5pm,July 11 - October 24,Y,42.866,-73.79782,"912 State Route 146
(42.866, -73.79782)"
Saratoga,Gansevoort Farmers' Market,"Village Park,Corner of Route 32",State Route 32 and Wilton-Gansevoort Rd,Gansevoort,NY,12831,Linda Gifford,5187920198,,Thursday  3pm-6pm,June - October,Y,43.19611,-73.65161,"State Route 32 and Wilton-Gansevoort Rd
(43.19611, -73.65161)"
Saratoga,Greenfield Center Farmers' Market,"Middle Grove Park, near post officeMiddle Grove Rd., Greenfield Center",430 Middle Grove Rd,Greenfield,NY,12850,Anne Marie Johnson,5188636104,http://www.fultonmontgomeryfarmersmarket.org,"Friday  4pm-7pm(October, closing at 6pm)",June - October,Y,43.09209,-73.89096,"430 Middle Grove Rd
(43.09209, -73.89096)"
Saratoga,Malta/Saratoga Farmers' Market,"Malta Community Center,Route 9",1 Bayberry Drive,Ballston Spa,NY,12020,Justine Denison,5186642510,http://www.saratogafarmersmarket.com,Tuesday  3pm-6pm,June 4 - October 29,Y,42.97942,-73.78949,"1 Bayberry Drive
(42.97942, -73.78949)"
Saratoga,Saratoga Farmers' Market,"High Rock Park,Saratoga Springs(Winter - Division St. School)",High Rock Ave and Lake Ave,Saratoga Springs,NY,12866,Justine Denison,5186642510,http://www.saratogafarmersmarket.com,Sat  9am-1pm    Wed May-Oct 3pm-6pm,Year-round,Y,43.08288,-73.78304,"High Rock Ave and Lake Ave
(43.08288, -73.78304)"
Saratoga,South Glens Falls Farmers' Market,"Village Park, Spring St.",64 Spring St,South Glens Falls,NY,12803,Linda Gifford,5187920198,,Monday  10am-1pm,June - October,Y,43.30035,-73.63221,"64 Spring St
(43.30035, -73.63221)"
Saratoga,Town of Galway Farmers' Market,"Pavilion at Town playing fields,Sacandaga Rd.",5188 New York 147,Galway,NY,12074,Michael Tillson,5188829306,,Friday  4pm-7pm,June 28 - September 13,Y,43.01545,-74.03111,"5188 New York 147
(43.01545, -74.03111)"
Schenectady,Farm to Preschool I Farmers' Market,44 Washington Ave.Schenectady,44 Washington Ave,Schenectady,NY,12305,Darlene Yule,5184267181,,Tuesday  2pm-5pm,June 27 - September 26,N,42.81645,-73.9492,"44 Washington Ave
(42.81645, -73.9492)"
Schenectady,Farm to Preschool II Farmers' Market,125 Bigelow Ave.Schenectady,125 Bigelow Ave,Schenectady,NY,12304,Darlene Yule,5184267181,,Tuesday 2pm - 5pm,July 2 - September 24,N,42.79521,-73.92472,"125 Bigelow Ave
(42.79521, -73.92472)"
Schenectady,Schenectady Bellevue Farmers' Market,2176 Broadway,2176 Broadway,Schenectady,NY,12306,Julia Lewis,5183773551,,Thu 6/11-9/12  4pm-7pmThu 9/19-10/3 3:30-6:30,June 11 - October 3,Y,42.79699,-73.96735,"2176 Broadway
(42.79699, -73.96735)"
Schenectady,Schenectady City Hall Farmers' Market,"City Hall, Franklin & Jay Sts.",Franklin St and Jay St,Schenectady,NY,12305,Steve Feeney,5183862225,,Thursday  9am-1:30pm,May 9 - October 31,Y,42.81378,-73.94032,"Franklin St and Jay St
(42.81378, -73.94032)"
Schenectady,Schenectady Greenmarket,"Jay St., near City Hall(Winter - Inside Proctors)",State St and Jay St,Schenectady,NY,12305,Debbie Forester,5189373279,,Sunday  10am-2pm,Year-round,Y,42.81253,-73.94137,"State St and Jay St
(42.81253, -73.94137)"
Schenectady,Schenectady St. Luke's Farmers' Market,"St. Luke's Church,1235 State Street",1235 State St,Schenectady,NY,12304,Steve Feeney,5183862225,,Tuesday  9am-1pm,June 11 - October 22,Y,42.79894,-73.92413,"1235 State St
(42.79894, -73.92413)"
Schenectady,Schenectady Union St. Farmers' Market,"Caldwell & Bankers Real Estate parking1760 Union St, Niskayuna 12309",1760 Union St,Niskayuna,NY,12309,Al Lansing,5182752570,,Saturday 9am - 1pm,May 5 - October 27,Y,42.8022,-73.8992,"1760 Union St
(42.8022, -73.8992)"
Schoharie,Schoharie Co. Country Music Festival FM,"McCarthy Tire Center parking lot,942 E. Main, Rt. 7E, Cobleskill",942 East Main St,Cobleskill,NY,12043,Donna Olsen,5182842609,,Sat  10am-2pm Wed 7/24-9/25 3p-5p,July 13 - October 12,Y,42.67886,-74.46711,"942 East Main St
(42.67886, -74.46711)"
Schoharie,Sharon Springs Farmers' Market,"Main Street, Across from Roseboro Hotel(Winter - Library)",Main Street and Washington Street,Sharon Springs,NY,13459,Kate Miller,5189350940,,"Saturday  9am-2pm(Nov-May, Sat 10-12)",Year-round,Y,42.79545,-74.61721,"Main Street and Washington Street
(42.79545, -74.61721)"
Schuyler,Watkins Glen Farmers' Market,"Lafayette Park, 5th St.(Winter - St. James Episcopal)",Fifth St and Porter St,Watkins Glen,NY,14891,Liz Martin,6075464535,,"Friday  3pm-7pm(Nov-Feb, Fri 3-6)",May 24 - February 28,Y,42.38096,-76.86954,"Fifth St and Porter St
(42.38096, -76.86954)"
Seneca,Seneca Falls Farmers' Market,"People's Park,Water Street, by the Canal",Water St and Bridge St,Seneca Falls,NY,13148,Patti Battley,3155399251,,Wed  9am-1:30pm,June - October,Y,42.90412,-76.80005,"Water St and Bridge St
(42.90412, -76.80005)"
Steuben,Bath Saturday Farmers' Market,"Pulteney Park,Steuben St.",Steuben St and Liberty St,Bath,NY,14810,Phillip Glosick,6073463292,,Saturday  9am-2pm,May 4 - October 26,Y,42.33353,-77.31842,"Steuben St and Liberty St
(42.33353, -77.31842)"
Steuben,Bath Wednesday Farmers' Market,"Pulteney Square Park, Steuben St.",Steuben St and Liberty St,Bath,NY,14810,David Clarke,6075275045,,Wednesday  9am-3pm,May 1 - October 30,Y,42.33353,-77.31842,"Steuben St and Liberty St
(42.33353, -77.31842)"
Steuben,Corning Farmers' Market,"Riverfront Centennial Park,Corning's Gaffer District",State Route 414 and East Tioga Ave,Corning,NY,14830,Lin Kotlinski,6079376292,http://www.gafferdistrict.com,Thursday  10am-4pm,June 6 - October 24,Y,42.14366,-77.05226,"State Route 414 and East Tioga Ave
(42.14366, -77.05226)"
St. Lawrence,Canton Farmers' Market,"Village Park, Main & Park Sts.(Indoor - First Presbyterian Church)",Main St and Park St,Canton,NY,13617,Zoe Baker,3152448475,http://www.cantonfarmersmarket.org,Tue/Fri  9am-2pm,May 10 - October 29,Y,44.59564,-75.16921,"Main St and Park St
(44.59564, -75.16921)"
St. Lawrence,Fowler Farmers' Market,"Bob's Market,Route 58",Farm to Market Rd and Route 58,Fowler,NY,13642,Lorraine Taylor,3152870331,,Sunday  9am-2pm,June 9 - October 20,Y,44.28284,-75.39121,"Farm to Market Rd and Route 58
(44.28284, -75.39121)"
St. Lawrence,Gouverneur Farmers' Market,"Village Park, Main St.",Church St and John St,Gouverneur,NY,13642,Lorraine Taylor,3152870331,,Thursday  9am-2pm,June 6 - October 31,Y,44.3353,-75.46749,"Church St and John St
(44.3353, -75.46749)"
St. Lawrence,Hogansburg Farmers' Market,"Senior Citizen Building Parking Lot,behind State Trooper Barracks",29 Business Park Rd,Hogansburg,NY,13655,Shirley Peck,3157695322,,Tue/Wed  9am-4pm,July 9 - October 30,Y,44.98722,-74.64943,"29 Business Park Rd
(44.98722, -74.64943)"
St. Lawrence,Massena Sunday Farmers' Market,"Main Street, in front of Old Chamber of Commerce",60 Main St,Massena,NY,13662,Shirley Peck,3157695322,,Sunday  8am-3pm,July 7 - October 27,Y,44.93114,-74.89334,"60 Main St
(44.93114, -74.89334)"
St. Lawrence,Massena Thursday Farmers' Market,Triple A parking lot,3 Maltby Ave,Massena,NY,13362,Shirley Peck,3157695322,,Thursday  10am-4pm,July 11 - October 31,Y,44.92767,-74.8777,"3 Maltby Ave
(44.92767, -74.8777)"
St. Lawrence,Norwood Farmers' Market,"Park Square, Main (Rt. 56) & Park Sts.",Main St and Park St,Norwood,NY,13668,Shirley Peck,3157695322,,Monday  10am-5pm,July 8 - October 28,Y,44.74905,-74.99353,"Main St and Park St
(44.74905, -74.99353)"
St. Lawrence,Ogdensburg Saturday Green Market,"Library Park, 300 block Riverside Ave.(Oct - Dec - First Presbyterian Church)",Riverside St and State St,Ogdensburg,NY,13669,Sandra Porter,3153933620,http://www.ogdensburgny.com,Saturday  9am-1pm,Year-round,Y,44.69972,-75.49459,"Riverside St and State St
(44.69972, -75.49459)"
St. Lawrence,Ogdensburg Thursday Green Market,"CHMC,King St & Mansion Ave",King St and Mansion Ave,Ogdensburg,NY,13669,Sandra Porter,3153933620,http://www.ogdensburgny.com,Thursday  2pm-5pm,May 16 - September 26,Y,44.69189,-75.50066,"King St and Mansion Ave
(44.69189, -75.50066)"
St. Lawrence,Potsdam Main Street Farmers' Market,"Main St.,Opposite Roxy Theater",Main St and Union St,Potsdam,NY,13676,Marta Kowalski,8024313841,http://www.potsdamfarmersmarket.com,Sat/Wed  9am - 2pm,May - October,Y,44.66865,-74.98493,"Main St and Union St
(44.66865, -74.98493)"
St. Lawrence,Winthrop Farmers' Market,"Key Bank Parking Lot,across from Agway",645 New York 11C,Winthrop,NY,13697,Shirley Peck,3157695322,,Friday  8am-3pm,July 12 - October 25,Y,44.79402,-74.78794,"645 New York 11C
(44.79402, -74.78794)"
Suffolk,Amityville Farmers' Market,"9-11 Memorial Park parking lot,East Side of Route 110",253 Broadway,Amityville,NY,11701,Bernadette Martin,6316785227,http://www.kennedyplazafarmersmarket.com,Saturday  9am-1pm,July 6 - October 26,Y,40.6799,-73.41695,"253 Broadway
(40.6799, -73.41695)"
Suffolk,Babylon Village Farmers' Market,"LIRR Babylon Station parking lot,Railroad and Deer Park Aves.",Railroad Ave and N Carll Ave,Babylon,NY,11702,Jaime Greci,5162977997,http://www.winterfarmersmarketlongisland.com,Sunday  8am-1pm,June 2 - November 24,Y,40.6996,-73.32594,"Railroad Ave and N Carll Ave
(40.6996, -73.32594)"
Suffolk,East Hampton Farmers' Market,"Nick & Toni's lot, 136 N. Main St.",136 North Main St,Easthampton,NY,11937,Katherine Plumb,6317259133,,Friday  9am-1pm,May 24 - August 30,Y,40.97017,-72.18124,"136 North Main St
(40.97017, -72.18124)"
Suffolk,Farmingdale Farmers' Market,"Municipal Parking lot,behind Taste of Long Island Specialty Food Market 211-A Main St.",211-A Main St.,Farmingdale,NY,11735,Jim Thompson,5166942859,http://www.eatlocallongisland.com,Sunday  10am-3pm,May 12 - November 24,Y,40.73406,-73.44599,"211-A Main St.
(40.73406, -73.44599)"
Suffolk,Flanders Farmers' Market,"Crohan Community Senior Center, 655 Flanders Road (Rt 24)",655 Flanders Rd,Flanders,NY,11901,Kristen Doulos,6312875745,http://www.southhamptonny.gov,Saturday  10am-2pm,June 29 - October 12,Y,40.90867,-72.63666,"655 Flanders Rd
(40.90867, -72.63666)"
Suffolk,Greater Bellport Farmers' Market,"685 Station Rd., near Brookhaven Ave.Poly Mag building parking lot",685 Station Rd,Bellport,NY,11713,Joanne Massimo,6319248088,,Saturday  11am-4pm,July 6 - October 26,Y,40.77797,-72.94364,"685 Station Rd
(40.77797, -72.94364)"
Suffolk,Greenport Farmers' Market,"United Methodist Church lot, 624 1st St.",624 1st St,Greenport,NY,11944,Lara McNeil,6317743965,http://www.greenportfarmersmarket.com,Saturday  9am-1pm,May 25 - October 12,Y,41.10717,-72.36245,"624 1st St
(41.10717, -72.36245)"
Suffolk,Hauppauge Farmers' Market,"Teachers Federal Credit Union 102Motor Pkwy, exit 53 LIE",102 Motor Pkwy,Happauge,NY,11788,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Thursday 8am - 1pm,June 6 - Aug 29,Y,40.80716,-73.26671,"102 Motor Pkwy
(40.80716, -73.26671)"
Suffolk,Huntington Village Farmers' Market,"Downtown Huntington Village, Municipal Parking LotMain St, Rt. 25A, east of Rt. 110 N.",State Route 110 and Main St,Huntington,NY,11743,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Sunday  7am-12 Noon,May 26 - November 24,Y,40.87122,-73.42628,"State Route 110 and Main St
(40.87122, -73.42628)"
Suffolk,Islip Farmers' Market,"Town Hall parking lotRt. 27A, Montauk Hwy., west of Rt. 111",State Route 27A and State Route 111,Islip,NY,11751,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Saturday 7am-12 Noon,May 25 - November 23,Y,40.73028,-73.20731,"State Route 27A and State Route 111
(40.73028, -73.20731)"
Suffolk,Montauk Farmers' Market,"Montauk Village Green, 743 Montauk Hwy",742 Montauk Hwy,Montauk,NY,11954,Laraine Creegan,6316682355,,Thursday  9am-2pm,June 13 - October 17,Y,41.03436,-71.94424,"742 Montauk Hwy
(41.03436, -71.94424)"
Suffolk,Patchogue Farmers' Market,"7-Eleven parking lot, Montauk Hwy., 225 E. Main St.",Montauk Hwy and State Route 112,Patchogue,NY,11772,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Friday  8am-1pm,July 5 - November 15,Y,40.76602,-73.00689,"Montauk Hwy and State Route 112
(40.76602, -73.00689)"
Suffolk,Port Jefferson Farmers' Market,"Steam Room parking lot,Rts. 25A & 112",State Route 25A and State Route 112,Port Jefferson,NY,11776,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Thursday  10am-4:30pm,July 4 - October 17,Y,40.93177,-73.05281,"State Route 25A and State Route 112
(40.93177, -73.05281)"
Suffolk,Riverhead Farmers' Market,"Downtown Riverhead, near Aquarium at Peconic River",Main St and Peconic Ave,Riverhead,NY,11901,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Thursday  11am-4pm,July 11 - October 24,Y,40.91696,-72.66253,"Main St and Peconic Ave
(40.91696, -72.66253)"
Suffolk,Rocky Point Farmers Market,"Broadway and Prince,Rocky Point, Long Island",Broadway and Prince Rd,Rocky Point,NY,11778,Charles Bevington,6318493488,http://www.rockypointfarmersandartisansmarket.org,Sunday  8am-1pm,May 12 - November 17,Y,40.94927,-72.92391,"Broadway and Prince Rd
(40.94927, -72.92391)"
Suffolk,Sag Harbor Farmers' Market,"Breakwater Yacht Club parking lot,Bay & Burke Sts.",Bay St and Burke St,Sag Harbor,NY,11963,Ana Nieto,2126442604,http://www.sagharborfarmersmarket.org,Saturday  9am-1pm,May 18 - October 26,Y,41.00106,-72.29134,"Bay St and Burke St
(41.00106, -72.29134)"
Suffolk,Shiloh Community Farmers' Market,"221 Merritt Ave., Wyandanch",221 Merritt Ave,Wyandanch,NY,11798,Sondra Cochran,6316434786,http://www.wyandanchcdc.org,Saturday  1pm-4pm,July 13 - October 19,Y,40.75311,-73.36709,"221 Merritt Ave
(40.75311, -73.36709)"
Suffolk,Tanger Outlets Farmers' Market,"152 The Arches Circle,Tanger Outlets, Deer Park",Grand Blvd and The Arches Circle,Deer Park,NY,11729,Jim Thompson,5166942859,http://www.eatlocallongisland.com,Saturday  10am-3pm,June 1 - November 23,Y,40.76169,-73.30335,"Grand Blvd and The Arches Circle
(40.76169, -73.30335)"
Suffolk,Westhampton Beach Farmers' Market,"85 Mill Rd., Westhampton Beachnext to Historical Society",85 Mill Rd,Westhampton Beach,NY,11978,Barbara Riegger,6312883337,http://www.westhamptonchamber.com,Saturday  9am-1pm,May 11 - November 23,Y,40.81231,-72.6434,"85 Mill Rd
(40.81231, -72.6434)"
Sullivan,Bethel Woods Harvest Festival Farmers' Market,"Hurd & W. Shore Rds.Bethel, N.Y.",Hurd Rd and West Shore Rd,Bethel,NY,12783,Channyn Cullingan,8452952569,http://www.bethelwoodscenter.org,Sunday  11am-4pm,September Only,Y,41.70295,-74.88208,"Hurd Rd and West Shore Rd
(41.70295, -74.88208)"
Sullivan,Callicoon Farmers' Market,"Callicoon Creek Park, Audrey Dorrer Dr.(Indoor - Delaware Youth Center)",Bridge St and Dorrer Dr,Callicoon,NY,12723,Danielle Gaebel,,http://www.sullivancountyfarmersmarkets.org,"Sunday 11am - 2pm;(Indoor, alternate Sundays)",Year-round,Y,41.76634,-75.05897,"Bridge St and Dorrer Dr
(41.76634, -75.05897)"
Sullivan,Kauneonga Lake Farmers' Market,"3594 Route 55, Firefighter_x001a_s Pavilion",3594 Route 55,Kauneonga Lake,NY,12783,Danielle Gaebel,,http://www.sullivancountyfarmersmarkets.org,Friday 3pm - 6pm,July 5 - August 30,Y,41.69385,-74.82344,"3594 Route 55
(41.69385, -74.82344)"
Sullivan,Monticello Eat Healthy Farmers' Market,Parks & Recreation Bldg2 Pleasant Street 12701,2 Pleasant Street,Monticello,NY,12701,Elizabeth Higgins,8452926180,,Alternate Mon  11am-2pm,July 1 - October 28,Y,41.65444,-74.68191,"2 Pleasant Street
(41.65444, -74.68191)"
Sullivan,Rock Hill Farmers' Market,223 Rock Hill Drive,223 Rock Hill Drive,Rock Hill,NY,12775,Michelle Lipari,8456994976,,Saturday  10am-2pm,June 15 - September 28,Y,41.62515,-74.59634,"223 Rock Hill Drive
(41.62515, -74.59634)"
Tioga,Newark Valley Farmers' Market,"Village Green,9 Park Street",9 Park Street,Newark Valley,NY,13811,Eric Krenner,6076578251,http://www.facebook.com/newarkvalleyfarmersmarket,Sunday  12 Noon-4pm,May 19 - October 27,Y,42.22314,-76.18366,"9 Park Street
(42.22314, -76.18366)"
Tioga,Owego Farmers' Market,"Rite Aid lot, Main St. & Central Ave.",Main St and Central Ave,Owego,NY,13827,John Purdy,6076428439,,Tue/Fri  9am-1pm,June 14 - October 29,Y,42.10324,-76.26314,"Main St and Central Ave
(42.10324, -76.26314)"
Tioga,Waverly Farmers' Market,"Muldoon Park, Pennsylvania & Park Aves.",Pennsylvania Ave and Park Ave,Waverly,NY,14892,Andy Fagan,6076874020,,Monday  3:30pm-6:30pm,June 24 - October 21,Y,42.00483,-76.53661,"Pennsylvania Ave and Park Ave
(42.00483, -76.53661)"
Tompkins,Groton Farmers' Market,"Center Village Court Apts., 200 South St. (Rt. 38)",200 South St,Groton,NY,13073,Avi Miner,6072275173,http://www.tburgfarmersmarket.com,Tuesday  3:30pm-6:30pm,July 9 - September 10,Y,42.58532,-76.36848,"200 South St
(42.58532, -76.36848)"
Tompkins,Ithaca Farmers' Market (Dewitt Park),"Dewitt Park, N. Cayuga & E. Buffalo Sts.",North Cayuga St and East Buffalo St,Ithaca,NY,14850,Cathy Koken,6073876952,http://www.ithacamarket.com,Tue 5/7 - 10/29  9-2 Thu 6/6 - 10/31  4-7,May 7 - October 31,Y,42.44131,-76.49911,"North Cayuga St and East Buffalo St
(42.44131, -76.49911)"
Tompkins,Ithaca Farmers' Market (Steamboat),"Steamboat Landing, 545 Third St. off Rt. 13",Third St and Carpenter Cir,Ithaca,NY,14850,Cathy Koken,6073876952,http://www.ithacamarket.com,Sat  4/6 - 10/26 9-3 Sun 5/5 - 10/27 10-3Sat 11/2 - 12/21 10-2,April 6 - December 21,Y,42.44931,-76.50746,"Third St and Carpenter Cir
(42.44931, -76.50746)"
Tompkins,Trumansburg Farmers' Market,"Village Park,  Rt. 96 (Main St.) & Rt. 227",State Route 96 and State Route 227,Trumansburg,NY,14886,Avi Miner,6072275173,http://www.tburgfarmersmarket.com,Wednesday  4pm-7pm,May 15 - October 30,Y,42.54224,-76.66579,"State Route 96 and State Route 227
(42.54224, -76.66579)"
Ulster,Kingston Farmers' Market,Wall St. and Broadway(Winter - 272 Wall St.),Wall St and John St,Kingston,NY,12401,Lori Hylton,3472762606,http://www.kingstonfarmersmarket.org,Saturday  9am-2pm,Year-round,Y,41.93383,-74.01969,"Wall St and John St
(41.93383, -74.01969)"
Ulster,Kingston Midweek Satellite Farmers' Market,Broadway Performing Arts Ctr,Cedar St and Broadway,Kingston,NY,12401,Lori Hylton,3472762606,http://www.kingstonfarmersmarket.org,Tuesday  3pm-7pm,Year-round,Y,41.92919,-74.0036,"Cedar St and Broadway
(41.92919, -74.0036)"
Ulster,Rosendale Farmers' Market,"Rosendale Community Center,1033 Rt. 32",1033 State Route 32,Rosendale,NY,12472,Kenneth Oldehoff,8456589232,,Sunday  9am-2pm,June 2 - October 27,Y,41.84223,-74.07571,"1033 State Route 32
(41.84223, -74.07571)"
Ulster,Saugerties Farmers' Market,"Cahill School Parking Lot,115 Main St.(Indoor - Senior Ctr, Market St.)",115 Main St,Saugerties,NY,12477,Barry Benepe,8452466491,http://www.saugertiesfarmersmarket.com,"Saturday  10am - 2pm(Indoor, Sat 12pm -4pm)",Year-round,Y,42.07899,-73.94896,"115 Main St
(42.07899, -73.94896)"
Ulster,Woodstock Farm Festival Farmers' Market,"6 Maple Lane,Woodstock",6 Maple Ln,Woodstock,NY,12498,Megan Reynolds,8456795345,http://www.woodstockfarmfestival.com,Wed  4:30pm-8pm,May 29 - October 23,Y,42.04042,-74.11808,"6 Maple Ln
(42.04042, -74.11808)"
Warren,Glens Falls City Park Farmers' Market,Maple Street,Glens Falls City Park,Glens Falls,NY,12801,Debbie Stevens,5186386301,,Wednesday  3pm-6pm,June 5 - October 30,Y,43.31137,-73.64461,"Glens Falls City Park
(43.31137, -73.64461)"
Warren,Glens Falls Farmers' Market,South Street Market Pavilion(Winter-United Methodist),25 South Street,Glens Falls,NY,12801,John Dickinson,5183076239,http://www.gffma.com,Sat  8am-12 NoonWinter 9am-12 Noon,Year-round,Y,43.30993,-73.64698,"25 South Street
(43.30993, -73.64698)"
Warren,Queensbury Farmers' Market,"Sport Zone, parking lotRoute 9 (across from Suttons)",1043 State Route 9,Queensbury,NY,12804,Hal Davis,5186388508,,Monday  3pm-6pm,June 3 - October 28,Y,43.34352,-73.68632,"1043 State Route 9
(43.34352, -73.68632)"
Warren,Share the Bounty Farmers' Market,"Hudson River Healthcare3360 Route 343, Amenia",3360 Route 343,Amenia,NY,12501,Betsey McCall,5187894259,http://www.neccmillerton.org,Tuesday  9am-1pm,July 2 - September 24,Y,41.85035,-73.55065,"3360 Route 343
(41.85035, -73.55065)"
Washington,Cambridge Farmers' Market,"In front of Cambridge Hotel,Winter - Freight Yard",State Route 372 and Railroad Ave,Cambridge,NY,12816,Fran Morrison,5182611877,,Sunday  10am-2pm,May 19 - December 22,Y,43.02799,-73.381,"State Route 372 and Railroad Ave
(43.02799, -73.381)"
Washington,Fort Edward Farmers' Market,"Broadway Bowl, 359 Broadway, Route 4",359 Broadway,Fort Edward,NY,12828,Linda Gifford,5187920198,,Friday  10am-1pm,June - October,Y,43.28393,-73.58721,"359 Broadway
(43.28393, -73.58721)"
Washington,Greenwich Farmers' Market,70 Main St. (parking lot),70 Main Street,Greenwich,NY,12834,Julie Callahan,5189447149,,Wednesday  3pm-6pm,Year-round,Y,43.08931,-73.49854,"70 Main Street
(43.08931, -73.49854)"
Washington,Hudson Falls Farmers' Market,"Sutherland Pet Store, 1161 Dix Ave.",1161 Dix Ave,Hudson Falls,NY,12839,Linda Gifford,5187920198,,Tuesday  10am-1pm,June - October,Y,43.32024,-73.58262,"1161 Dix Ave
(43.32024, -73.58262)"
Wayne,Lyons Farmers' Market,"Village Square,Church St.",Church St and William St,Lyons,NY,14489,Jill Herendeen,3157197176,,Saturday  7:30am-11am,June 15 - October 26,Y,43.06336,-76.99243,"Church St and William St
(43.06336, -76.99243)"
Wayne,Macedon Farmers' Market,32 Main St.Town of Macedon,32 Main St,Macedon,NY,14502,William Hammond,3159865932,http://www.macedontown.net,Wed  3:30-6:30pm,June 19 - October 16,Y,43.06681,-77.30581,"32 Main St
(43.06681, -77.30581)"
Wayne,Newark Farmers' Market,"Central Park,Church Street",Church St and South Main St,Newark,NY,14513,Jessica Wells,3153319129,http://www.facebook.com/newarkfarmersmarket,Thursday  2:30pm-6pm,June 6 - October 17,Y,43.04468,-77.09522,"Church St and South Main St
(43.04468, -77.09522)"
Wayne,Sodus Farmers' Market,"Sodus Methodist Church parking lot, 58 W. Main St.",58 West Main St,Sodus,NY,14551,Sandy Hall,3154838029,http://sutmc.org/farmersmarket,Wed  2:30pm-6pm,June 12 - October 9,Y,43.23615,-77.06587,"58 West Main St
(43.23615, -77.06587)"
Westchester,Bronxville Farmers' Market,Stone Place at Paxton Ave.,Stone Pl and Paxton Ave,Bronxville,NY,10708,Mary Liz Mulligan,9147792522,http://www.bronxvillechamber.com,Saturday  8:30am-1pm,May 11 - November 23,Y,40.93999,-73.83784,"Stone Pl and Paxton Ave
(40.93999, -73.83784)"
